source,destination,datetime,duration
HhulO23UWA2BVHqsECvjJY,NyWi3jdavDIK3f1NtaYrpY,2012-05-23 11:49:37,17
HhulO23UWA2BVHqsECvjJY,D87KwvZqcXQg2Nhwg.aVHc,2012-05-24 09:51:47,9
HhulO23UWA2BVHqsECvjJY,dXCdezRKDJgnuKMGWijkSc,2012-05-24 17:27:30,114
HhulO23UWA2BVHqsECvjJY,D87KwvZqcXQg2Nhwg.aVHc,2012-05-24 09:52:06,202
HhulO23UWA2BVHqsECvjJY,4hBRXju0wS2WOBToeZgdPY,2012-05-25 12:45:34,49
HhulO23UWA2BVHqsECvjJY,G6j.KYQfhgstiZZYM/R3v.,2012-05-28 12:22:49,13
HhulO23UWA2BVHqsECvjJY,D87KwvZqcXQg2Nhwg.aVHc,2012-05-29 16:11:06,0
HhulO23UWA2BVHqsECvjJY,4hBRXju0wS2WOBToeZgdPY,2012-05-30 17:05:40,56
HhulO23UWA2BVHqsECvjJY,wvJqrn0ghlQNweaEdQqAg.,2012-05-31 10:31:53,34
HhulO23UWA2BVHqsECvjJY,wvJqrn0ghlQNweaEdQqAg.,2012-05-31 14:42:16,45
HhulO23UWA2BVHqsECvjJY,dkNA6EF2gsUgdTazBXjbEQ,2012-05-31 15:12:11,69
HhulO23UWA2BVHqsECvjJY,wvJqrn0ghlQNweaEdQqAg.,2012-05-31 14:41:43,25
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-03-31 22:33:52,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-03-31 22:14:14,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-03-31 22:04:35,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-03-31 22:04:28,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-03-31 22:03:46,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-03-31 21:03:52,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-03-31 20:42:19,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-03-31 19:39:27,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-03-31 16:33:08,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-03-31 23:24:10,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-03-31 23:24:05,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-03-31 23:17:34,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-03-31 23:16:11,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-03-31 23:16:06,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-03-31 18:18:22,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-03-31 17:41:31,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-03-31 23:30:46,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-07 22:39:28,1
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-07 18:02:51,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-07 17:57:59,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-07 17:26:18,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-07 17:18:22,0
czqASEiMg7MUBvYLidDHZY,m5YJXcVamIkxaZmrDw1mwA,2012-04-07 22:37:21,186
czqASEiMg7MUBvYLidDHZY,m5YJXcVamIkxaZmrDw1mwA,2012-04-07 20:15:33,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-07 17:17:26,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-07 20:05:16,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-14 23:18:32,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-14 23:17:00,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-14 21:48:59,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-14 20:51:48,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-14 17:44:51,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-14 17:40:16,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-14 23:37:26,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-14 19:09:53,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-14 17:40:21,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-14 23:23:41,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 23:47:41,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 23:45:04,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 23:11:00,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 22:36:33,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 22:35:00,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 21:46:53,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 21:43:42,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 21:02:25,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 21:02:21,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 19:54:38,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 19:55:33,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 18:28:52,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 18:28:48,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 22:40:19,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 22:40:10,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 19:50:31,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 19:43:14,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 19:39:39,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 19:36:42,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 18:56:21,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 19:57:11,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-21 22:43:09,0
czqASEiMg7MUBvYLidDHZY,.s1jV1kxG8.EKSw3eyC1nM,2012-04-23 14:21:03,0
czqASEiMg7MUBvYLidDHZY,.s1jV1kxG8.EKSw3eyC1nM,2012-04-23 16:40:55,0
czqASEiMg7MUBvYLidDHZY,.s1jV1kxG8.EKSw3eyC1nM,2012-04-23 14:21:34,0
czqASEiMg7MUBvYLidDHZY,.s1jV1kxG8.EKSw3eyC1nM,2012-04-23 14:20:55,0
czqASEiMg7MUBvYLidDHZY,m5YJXcVamIkxaZmrDw1mwA,2012-04-25 00:06:11,4
czqASEiMg7MUBvYLidDHZY,m5YJXcVamIkxaZmrDw1mwA,2012-04-26 16:33:55,0
czqASEiMg7MUBvYLidDHZY,m5YJXcVamIkxaZmrDw1mwA,2012-04-26 00:33:41,0
czqASEiMg7MUBvYLidDHZY,m5YJXcVamIkxaZmrDw1mwA,2012-04-26 10:01:07,0
czqASEiMg7MUBvYLidDHZY,m5YJXcVamIkxaZmrDw1mwA,2012-04-26 10:06:43,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 23:42:24,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 23:23:59,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 22:48:23,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 22:46:05,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 22:27:48,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 22:27:43,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 21:23:11,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 20:44:14,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 20:24:45,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 19:33:30,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 17:33:03,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 17:11:17,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 22:28:42,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 22:05:56,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 22:02:29,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 19:35:41,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 19:32:14,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 18:42:09,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 18:42:05,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-28 17:35:55,0
czqASEiMg7MUBvYLidDHZY,m5YJXcVamIkxaZmrDw1mwA,2012-04-29 17:40:01,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-04-30 18:42:20,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-03 08:40:02,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-04 20:11:34,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 23:22:13,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 23:32:29,7
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 23:27:14,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 21:14:48,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 21:14:43,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 21:13:09,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 21:11:12,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 20:10:30,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 20:08:17,7
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 20:03:34,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 20:03:00,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 20:02:54,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 19:57:30,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 19:54:26,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 19:49:06,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 19:35:58,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 19:33:54,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 19:02:50,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 18:56:56,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 18:54:53,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 17:26:32,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 22:18:02,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-05 20:05:38,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-07 10:41:18,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 23:43:11,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 23:42:40,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 21:18:36,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 19:30:24,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 19:27:02,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 18:57:33,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 18:54:58,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 17:34:12,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 22:58:18,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 22:56:48,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 21:49:48,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 21:46:14,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 20:21:02,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 20:17:19,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 20:14:27,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-17 11:39:49,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-19 19:31:38,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-19 19:31:31,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-19 23:45:37,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-19 23:44:26,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-19 21:54:22,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-19 20:48:44,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-19 20:41:25,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-19 20:38:11,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-19 19:21:54,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-19 19:20:22,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-19 19:01:22,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-19 17:03:06,1
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-19 23:27:44,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-19 21:57:03,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-19 19:29:36,0
czqASEiMg7MUBvYLidDHZY,m5YJXcVamIkxaZmrDw1mwA,2012-05-20 13:53:00,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-20 11:17:06,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-22 18:31:33,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-22 11:35:11,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-23 23:46:44,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-23 15:34:56,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-23 15:34:26,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-23 23:45:43,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-24 17:15:19,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-24 17:12:52,0
czqASEiMg7MUBvYLidDHZY,LGdUWnwK70MSu8bdy3LdKE,2012-05-28 13:48:45,0
czqASEiMg7MUBvYLidDHZY,LGdUWnwK70MSu8bdy3LdKE,2012-05-28 13:48:55,0
czqASEiMg7MUBvYLidDHZY,LGdUWnwK70MSu8bdy3LdKE,2012-05-28 14:27:12,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-30 15:44:45,16
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-31 15:22:05,0
czqASEiMg7MUBvYLidDHZY,2Onqyq2Ke1gkX5taqmTLCI,2012-05-31 00:57:09,0
D8hZWX/ycJMmF4qg1uGkZc,zyha9IXj5E235nogq792.M,2012-03-27 10:25:52,48
D8hZWX/ycJMmF4qg1uGkZc,qj.1cdckhagf31nPKX0UjI,2012-03-28 18:04:35,96
D8hZWX/ycJMmF4qg1uGkZc,UVJxkZmp8M.K7.p/x5oD1o,2012-03-29 19:51:30,58
D8hZWX/ycJMmF4qg1uGkZc,5k5ijJrOKU2O2Ro6jLtQ/c,2012-03-29 18:15:36,55
D8hZWX/ycJMmF4qg1uGkZc,q3hFT1mxRbIt2Hf085bMsM,2012-03-31 19:09:47,64
D8hZWX/ycJMmF4qg1uGkZc,NSTmm6VUNNoHxU09KBFJFA,2012-04-02 22:13:27,32
D8hZWX/ycJMmF4qg1uGkZc,e6QdGGFHzAc.4np5UXuk9A,2012-04-03 13:45:02,22
D8hZWX/ycJMmF4qg1uGkZc,kT7izAk3W1QQ2aRui5noOw,2012-04-10 20:05:27,14
D8hZWX/ycJMmF4qg1uGkZc,KSbv/PChXFMLzMfz2jNGkg,2012-04-11 19:37:42,37
D8hZWX/ycJMmF4qg1uGkZc,5k5ijJrOKU2O2Ro6jLtQ/c,2012-04-11 19:27:23,21
D8hZWX/ycJMmF4qg1uGkZc,W.T9P.AINok58llI02CPVA,2012-04-12 20:06:45,32
D8hZWX/ycJMmF4qg1uGkZc,W.T9P.AINok58llI02CPVA,2012-04-12 21:13:56,21
D8hZWX/ycJMmF4qg1uGkZc,6cii9PiwMfkeU1MO249udg,2012-04-12 12:14:01,81
D8hZWX/ycJMmF4qg1uGkZc,vEKgq5JYszsbI4Mg4304RU,2012-04-13 19:43:16,35
D8hZWX/ycJMmF4qg1uGkZc,mxAsFqtBJso/BE1jCpsN0E,2012-04-13 13:44:48,28
D8hZWX/ycJMmF4qg1uGkZc,MdPhYDcGjaMni7nLNjYVBc,2012-04-14 18:59:42,34
D8hZWX/ycJMmF4qg1uGkZc,SJBCrSySgxARBI0D/0M6kQ,2012-04-14 12:43:47,0
D8hZWX/ycJMmF4qg1uGkZc,SJBCrSySgxARBI0D/0M6kQ,2012-04-14 12:46:09,48
D8hZWX/ycJMmF4qg1uGkZc,qziNy5W9o0wNXcpKySZ.0g,2012-04-16 22:08:56,34
D8hZWX/ycJMmF4qg1uGkZc,IgTQEtqvuiEsLmbwDPBd9.,2012-04-16 13:34:23,34
D8hZWX/ycJMmF4qg1uGkZc,YV62OH.DbUwWgUSxVOgqgE,2012-04-16 19:07:23,113
D8hZWX/ycJMmF4qg1uGkZc,YV62OH.DbUwWgUSxVOgqgE,2012-04-17 21:18:14,0
D8hZWX/ycJMmF4qg1uGkZc,YV62OH.DbUwWgUSxVOgqgE,2012-04-17 21:18:35,56
D8hZWX/ycJMmF4qg1uGkZc,faElFWGaq5gk9zWTVNyqlI,2012-04-17 12:21:46,27
D8hZWX/ycJMmF4qg1uGkZc,mxAsFqtBJso/BE1jCpsN0E,2012-04-18 15:53:04,17
D8hZWX/ycJMmF4qg1uGkZc,Pd02qIfNT1U5K7wCiPloNU,2012-04-19 20:13:02,21
D8hZWX/ycJMmF4qg1uGkZc,cXn.X0hZDywIbenxhtBXtI,2012-04-19 18:55:18,56
D8hZWX/ycJMmF4qg1uGkZc,Fy2v7hxcnU2pFX7rrWdnL.,2012-04-20 18:50:06,51
D8hZWX/ycJMmF4qg1uGkZc,Fy2v7hxcnU2pFX7rrWdnL.,2012-04-20 21:24:36,31
D8hZWX/ycJMmF4qg1uGkZc,3iUqii/hovADnKSDiThDSs,2012-04-21 16:46:08,18
D8hZWX/ycJMmF4qg1uGkZc,.uyfn28qcLAT9LzaHcoCI2,2012-04-21 19:44:37,0
D8hZWX/ycJMmF4qg1uGkZc,pcWktOZvmmAfvFYv7QePcg,2012-04-22 13:59:43,42
D8hZWX/ycJMmF4qg1uGkZc,350hjYu.R5c/kOzaH4Ld0I,2012-04-24 19:47:05,86
D8hZWX/ycJMmF4qg1uGkZc,1ZFm20f4/j6ZS9SJ6xiBLQ,2012-04-26 21:59:18,47
D8hZWX/ycJMmF4qg1uGkZc,tP9gyXGfsh22r1LB3uqQnQ,2012-04-27 18:43:44,22
D8hZWX/ycJMmF4qg1uGkZc,tP9gyXGfsh22r1LB3uqQnQ,2012-04-27 18:40:31,113
D8hZWX/ycJMmF4qg1uGkZc,1ZFm20f4/j6ZS9SJ6xiBLQ,2012-04-27 21:37:42,25
D8hZWX/ycJMmF4qg1uGkZc,h850Rn3nhg.M.HlDij7s..,2012-04-28 19:42:25,32
D8hZWX/ycJMmF4qg1uGkZc,Yd5gZCFpGvE0veyY8BFvGA,2012-04-29 18:08:59,50
D8hZWX/ycJMmF4qg1uGkZc,K4ndRUrHcQ6ZJrgRtXm/cg,2012-04-30 19:52:56,19
D8hZWX/ycJMmF4qg1uGkZc,bG88sqbPZngBP2canKwYaM,2012-05-02 20:25:01,19
D8hZWX/ycJMmF4qg1uGkZc,bG88sqbPZngBP2canKwYaM,2012-05-02 20:23:49,0
D8hZWX/ycJMmF4qg1uGkZc,bG88sqbPZngBP2canKwYaM,2012-05-02 11:38:37,42
D8hZWX/ycJMmF4qg1uGkZc,MQB5asgHoM6TP7X8D2aTEQ,2012-05-03 21:32:29,0
D8hZWX/ycJMmF4qg1uGkZc,bG88sqbPZngBP2canKwYaM,2012-05-04 18:43:21,49
D8hZWX/ycJMmF4qg1uGkZc,1ZFm20f4/j6ZS9SJ6xiBLQ,2012-05-05 21:27:14,29
D8hZWX/ycJMmF4qg1uGkZc,5k5ijJrOKU2O2Ro6jLtQ/c,2012-05-05 18:31:57,64
D8hZWX/ycJMmF4qg1uGkZc,5k5ijJrOKU2O2Ro6jLtQ/c,2012-05-05 18:05:59,98
D8hZWX/ycJMmF4qg1uGkZc,9eq9yU8c9.I0X7qUR4/gvE,2012-05-05 16:39:17,29
D8hZWX/ycJMmF4qg1uGkZc,dyqmhm6SLmsZSPrn2GXX3I,2012-05-06 11:05:06,14
D8hZWX/ycJMmF4qg1uGkZc,u8LHa3pXVSAF.KfuWHCwIY,2012-05-11 22:11:30,32
D8hZWX/ycJMmF4qg1uGkZc,u8LHa3pXVSAF.KfuWHCwIY,2012-05-11 22:10:39,0
D8hZWX/ycJMmF4qg1uGkZc,u8LHa3pXVSAF.KfuWHCwIY,2012-05-11 20:11:11,0
D8hZWX/ycJMmF4qg1uGkZc,u8LHa3pXVSAF.KfuWHCwIY,2012-05-11 20:09:46,0
D8hZWX/ycJMmF4qg1uGkZc,u8LHa3pXVSAF.KfuWHCwIY,2012-05-11 20:08:27,0
D8hZWX/ycJMmF4qg1uGkZc,W6l2zZh4TUkfvbJaRIX10g,2012-05-11 14:11:04,40
D8hZWX/ycJMmF4qg1uGkZc,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 17:01:51,99
D8hZWX/ycJMmF4qg1uGkZc,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 17:00:44,0
D8hZWX/ycJMmF4qg1uGkZc,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 16:59:34,0
D8hZWX/ycJMmF4qg1uGkZc,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 16:58:43,0
D8hZWX/ycJMmF4qg1uGkZc,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 16:58:09,0
D8hZWX/ycJMmF4qg1uGkZc,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 16:57:30,0
D8hZWX/ycJMmF4qg1uGkZc,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 16:56:35,0
D8hZWX/ycJMmF4qg1uGkZc,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 16:56:04,0
D8hZWX/ycJMmF4qg1uGkZc,2Onqyq2Ke1gkX5taqmTLCI,2012-05-12 16:55:44,0
